k,ct,n,h,td,b
1,HEAT_HIGH_T,GERMANY,1,3,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,1,4,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,1,5,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,1,6,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,1,7,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,1,8,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,1,9,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,1,10,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,1,11,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,1,12,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,2,1,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,2,2,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,2,3,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,2,4,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,2,5,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,2,6,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,2,7,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,2,8,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,2,9,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,2,10,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,2,11,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,2,12,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,3,1,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,3,2,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,3,3,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,3,4,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,3,5,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,3,6,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,3,7,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,3,8,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,3,9,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,3,10,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,3,11,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,3,12,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,4,1,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,4,2,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,4,3,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,4,4,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,4,5,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,4,6,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,4,7,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,4,8,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,4,9,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,4,10,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,4,11,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,4,12,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,5,1,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,5,2,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,5,3,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,5,4,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,5,5,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,5,6,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,5,7,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,5,8,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,5,9,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,5,10,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,5,11,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,5,12,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,6,1,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,6,2,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,6,3,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,6,4,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,6,5,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,6,6,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,6,7,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,6,8,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,6,9,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,6,10,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,6,11,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,6,12,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,7,1,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,7,2,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,7,3,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,7,4,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,7,5,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,7,6,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,7,7,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,7,8,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,7,9,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,7,10,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,7,11,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,7,12,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,8,1,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,8,2,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,8,3,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,8,4,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,8,5,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,8,6,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,8,7,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,8,8,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,8,9,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,8,10,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,8,11,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,8,12,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,9,1,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,9,2,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,9,3,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,9,4,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,9,5,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,9,6,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,9,7,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,9,8,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,9,9,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,9,10,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,9,11,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,9,12,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,10,1,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,10,2,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,10,3,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,10,4,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,10,5,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,10,6,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,10,7,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,10,8,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,10,9,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,10,10,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,10,11,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,10,12,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,11,1,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,11,2,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,11,3,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,11,4,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,11,5,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,11,6,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,11,7,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,11,8,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,11,9,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,11,10,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,11,11,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,11,12,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,12,1,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,12,2,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,12,3,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,12,4,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,12,5,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,12,6,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,12,7,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,12,8,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,12,9,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,12,10,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,12,11,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,12,12,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,13,1,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,13,2,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,13,3,0.48171236816080626
